in:Pt1 Y,in:Pt1 Z,in:Pt2 Y,in:Pt2 Z,in:Configuration,out:Displacement,img
-10,23.333333,33.333333,50,4,8.584314,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration4.png
-3.333333,23.333333,33.333333,50,4,12.405098,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration4.png
3.333333,23.333333,33.333333,50,4,21.813399,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration4.png
10,23.333333,33.333333,50,4,58.636011,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration4.png
-10,26.666667,33.333333,50,4,7.015271,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration4.png
-3.333333,26.666667,33.333333,50,4,9.331719,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration4.png
3.333333,26.666667,33.333333,50,4,14.589761,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration4.png
10,26.666667,33.333333,50,4,30.718943,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration4.png
-10,30,33.333333,50,4,6.01579,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration4.png
-3.333333,30,33.333333,50,4,7.401154,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration4.png
3.333333,30,33.333333,50,4,10.392094,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration4.png
10,30,33.333333,50,4,18.326945,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration4.png
-10,20,36.666667,50,4,11.017959,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration4.png
-3.333333,20,36.666667,50,4,17.024963,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration4.png
3.333333,20,36.666667,50,4,33.141245,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration4.png
10,20,36.666667,50,4,118.15649,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration4.png
-10,23.333333,36.666667,50,4,8.565048,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration4.png
-3.333333,23.333333,36.666667,50,4,12.158401,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration4.png
3.333333,23.333333,36.666667,50,4,20.602521,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration4.png
10,23.333333,36.666667,50,4,50.583632,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration4.png
-10,26.666667,36.666667,50,4,7.008469,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration4.png
-3.333333,26.666667,36.666667,50,4,9.185502,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration4.png
3.333333,26.666667,36.666667,50,4,13.876494,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration4.png
10,26.666667,36.666667,50,4,27.079026,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration4.png
-10,30,36.666667,50,4,6.018113,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration4.png
-3.333333,30,36.666667,50,4,7.32379,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration4.png
3.333333,30,36.666667,50,4,9.991928,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration4.png
10,30,36.666667,50,4,16.517789,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration4.png
-10,20,40,50,4,11.061548,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration4.png
-3.333333,20,40,50,4,16.862636,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration4.png
3.333333,20,40,50,4,31.918246,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration4.png
10,20,40,50,4,104.418398,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration4.png
-10,23.333333,40,50,4,8.586887,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration4.png
-3.333333,23.333333,40,50,4,12.033675,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration4.png
3.333333,23.333333,40,50,4,19.815979,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration4.png
10,23.333333,40,50,4,45.350143,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration4.png
-10,26.666667,40,50,4,7.022948,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration4.png
-3.333333,26.666667,40,50,4,9.10808,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration4.png
3.333333,26.666667,40,50,4,13.409498,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration4.png
10,26.666667,40,50,4,24.698895,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration4.png
-10,30,40,50,4,6.030045,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration4.png
-3.333333,30,40,50,4,7.28281,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration4.png
3.333333,30,40,50,4,9.729486,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration4.png
10,30,40,50,4,15.329902,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration4.png
-10,20,30,42,5,20.989972,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration5.png
-3.333333,20,30,42,5,27.370371,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration5.png
3.333333,20,30,42,5,49.218292,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration5.png
10,20,30,42,5,195.900828,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration5.png
-10,23.333333,30,42,5,18.996304,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration5.png
-3.333333,23.333333,30,42,5,21.730863,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration5.png
3.333333,23.333333,30,42,5,29.870153,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration5.png
10,23.333333,30,42,5,68.217123,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration5.png
-10,26.666667,30,42,5,18.40495,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration5.png
-3.333333,26.666667,30,42,5,19.280711,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration5.png
3.333333,26.666667,30,42,5,22.791498,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration5.png
10,26.666667,30,42,5,35.191953,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration5.png
-10,30,30,42,5,18.862781,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration5.png
-3.333333,30,30,42,5,18.328837,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration5.png
3.333333,30,30,42,5,19.570861,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration5.png
10,30,30,42,5,24.355766,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration5.png
-10,20,33.333333,42,5,19.283296,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration5.png
-3.333333,20,33.333333,42,5,24.104382,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration5.png
3.333333,20,33.333333,42,5,39.687724,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration5.png
10,20,33.333333,42,5,139.437261,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration5.png
-10,23.333333,33.333333,42,5,18.021239,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration5.png
-3.333333,23.333333,33.333333,42,5,19.700718,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration5.png
3.333333,23.333333,33.333333,42,5,25.676572,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration5.png
10,23.333333,33.333333,42,5,51.77191,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration5.png
-10,26.666667,33.333333,42,5,18.091457,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration5.png
-3.333333,26.666667,33.333333,42,5,18.146755,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration5.png
3.333333,26.666667,33.333333,42,5,20.312171,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration5.png
10,26.666667,33.333333,42,5,28.829155,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration5.png
-10,30,33.333333,42,5,18.870213,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration5.png
-3.333333,30,33.333333,42,5,17.935045,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration5.png
3.333333,30,33.333333,42,5,18.222515,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration5.png
10,30,33.333333,42,5,21.156857,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration5.png
-10,20,36.666667,42,5,20.171941,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration5.png
-3.333333,20,36.666667,42,5,24.459768,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration5.png
3.333333,20,36.666667,42,5,41.166586,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration5.png
10,20,36.666667,42,5,126.164905,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration5.png
-10,23.333333,36.666667,42,5,18.944482,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration5.png
-3.333333,23.333333,36.666667,42,5,20.378308,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration5.png
3.333333,23.333333,36.666667,42,5,25.619612,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration5.png
10,23.333333,36.666667,42,5,51.301978,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration5.png
-10,26.666667,36.666667,42,5,18.963139,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration5.png
-3.333333,26.666667,36.666667,42,5,18.884656,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration5.png
3.333333,26.666667,36.666667,42,5,20.663082,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration5.png
10,26.666667,36.666667,42,5,28.046518,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration5.png
-10,30,36.666667,42,5,19.577408,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration5.png
-3.333333,30,36.666667,42,5,18.603066,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration5.png
3.333333,30,36.666667,42,5,18.670303,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration5.png
10,30,36.666667,42,5,20.940614,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration5.png
-10,20,40,42,5,26.558049,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration5.png
-3.333333,20,40,42,5,33.617363,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration5.png
3.333333,20,40,42,5,53.887887,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration5.png
10,20,40,42,5,143.88706,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration5.png
-10,23.333333,40,42,5,23.578548,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration5.png
-3.333333,23.333333,40,42,5,26.291096,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration5.png
3.333333,23.333333,40,42,5,34.450464,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration5.png
10,23.333333,40,42,5,62.102633,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration5.png
-10,26.666667,40,42,5,22.520053,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration5.png
-3.333333,26.666667,40,42,5,22.915264,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration5.png
3.333333,26.666667,40,42,5,25.898175,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration5.png
10,26.666667,40,42,5,35.998312,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration5.png
-10,30,40,42,5,22.408383,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration5.png
-3.333333,30,40,42,5,21.418586,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration5.png
3.333333,30,40,42,5,21.786292,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration5.png
10,30,40,42,5,25.107435,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration5.png
-10,20,30,44.666667,5,29.076439,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration5.png
-3.333333,20,30,44.666667,5,39.43973,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration5.png
3.333333,20,30,44.666667,5,74.1273,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration5.png
10,20,30,44.666667,5,312.681083,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration5.png
-10,23.333333,30,44.666667,5,25.687944,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration5.png
-3.333333,23.333333,30,44.666667,5,30.806153,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration5.png
3.333333,23.333333,30,44.666667,5,44.580317,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration5.png
10,23.333333,30,44.666667,5,114.035794,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration5.png
-10,26.666667,30,44.666667,5,24.035492,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration5.png
-3.333333,26.666667,30,44.666667,5,26.596992,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration5.png
3.333333,26.666667,30,44.666667,5,33.211929,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration5.png
10,26.666667,30,44.666667,5,54.775343,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration5.png
-10,30,30,44.666667,5,23.319393,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration5.png
-3.333333,30,30,44.666667,5,24.408747,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration5.png
3.333333,30,30,44.666667,5,27.700894,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration5.png
10,30,30,44.666667,5,36.91331,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration5.png
-10,20,33.333333,44.666667,5,24.980011,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-3.333333,20,33.333333,44.666667,5,32.234107,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
3.333333,20,33.333333,44.666667,5,55.03699,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
10,20,33.333333,44.666667,5,199.635634,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-10,23.333333,33.333333,44.666667,5,22.538441,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-3.333333,23.333333,33.333333,44.666667,5,25.94593,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
3.333333,23.333333,33.333333,44.666667,5,34.870651,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
10,23.333333,33.333333,44.666667,5,74.123124,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-10,26.666667,33.333333,44.666667,5,21.570718,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-3.333333,26.666667,33.333333,44.666667,5,23.027739,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
3.333333,26.666667,33.333333,44.666667,5,27.232184,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
10,26.666667,33.333333,44.666667,5,40.101663,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-10,30,33.333333,44.666667,5,21.402821,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-3.333333,30,33.333333,44.666667,5,21.730797,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
3.333333,30,33.333333,44.666667,5,23.58931,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
10,30,33.333333,44.666667,5,29.008377,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration5.png
-10,20,36.666667,44.666667,5,21.867822,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-3.333333,20,36.666667,44.666667,5,27.154508,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
3.333333,20,36.666667,44.666667,5,44.242308,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
10,20,36.666667,44.666667,5,148.627286,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-10,23.333333,36.666667,44.666667,5,20.136713,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-3.333333,23.333333,36.666667,44.666667,5,22.400833,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
3.333333,23.333333,36.666667,44.666667,5,28.982379,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
10,23.333333,36.666667,44.666667,5,56.907874,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-10,26.666667,36.666667,44.666667,5,19.654067,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-3.333333,26.666667,36.666667,44.666667,5,20.406531,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
3.333333,26.666667,36.666667,44.666667,5,23.107479,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
10,26.666667,36.666667,44.666667,5,32.431693,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-10,30,36.666667,44.666667,5,19.812673,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-3.333333,30,36.666667,44.666667,5,19.688937,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
3.333333,30,36.666667,44.666667,5,20.678297,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
10,30,36.666667,44.666667,5,24.035169,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration5.png
-10,20,40,44.666667,5,20.001861,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration5.png
-3.333333,20,40,44.666667,5,24.997229,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration5.png
3.333333,20,40,44.666667,5,40.734485,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration5.png
10,20,40,44.666667,5,131.858062,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration5.png
-10,23.333333,40,44.666667,5,18.41808,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration5.png
-3.333333,23.333333,40,44.666667,5,20.416603,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration5.png
3.333333,23.333333,40,44.666667,5,26.461217,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration5.png
10,23.333333,40,44.666667,5,52.595433,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration5.png
-10,26.666667,40,44.666667,5,18.106328,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration5.png
-3.333333,26.666667,40,44.666667,5,18.58517,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration5.png
3.333333,26.666667,40,44.666667,5,21.008523,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration5.png
10,26.666667,40,44.666667,5,29.132939,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration5.png
-10,30,40,44.666667,5,18.426974,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration5.png
-3.333333,30,40,44.666667,5,18.026471,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration5.png
3.333333,30,40,44.666667,5,18.723211,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration5.png
10,30,40,44.666667,5,21.775702,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration5.png
-10,20,30,47.333333,5,40.721496,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration5.png
-3.333333,20,30,47.333333,5,56.561566,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration5.png
3.333333,20,30,47.333333,5,117.206515,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration5.png
10,20,30,47.333333,5,506.521771,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration5.png
-10,23.333333,30,47.333333,5,36.29666,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration5.png
-3.333333,23.333333,30,47.333333,5,44.040584,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration5.png
3.333333,23.333333,30,47.333333,5,66.477958,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration5.png
10,23.333333,30,47.333333,5,192.212237,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration5.png
-10,26.666667,30,47.333333,5,33.806004,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration5.png
-3.333333,26.666667,30,47.333333,5,37.993968,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration5.png
3.333333,26.666667,30,47.333333,5,48.716256,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration5.png
10,26.666667,30,47.333333,5,87.357811,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration5.png
-10,30,30,47.333333,5,32.372177,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration5.png
-3.333333,30,30,47.333333,5,34.767285,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration5.png
3.333333,30,30,47.333333,5,40.12959,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration5.png
10,30,30,47.333333,5,56.10404,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration5.png
-10,20,33.333333,47.333333,5,35.440251,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-3.333333,20,33.333333,47.333333,5,46.635961,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
3.333333,20,33.333333,47.333333,5,82.901542,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
10,20,33.333333,47.333333,5,313.619379,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-10,23.333333,33.333333,47.333333,5,31.929781,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-3.333333,23.333333,33.333333,47.333333,5,37.369071,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
3.333333,23.333333,33.333333,47.333333,5,51.750431,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
10,23.333333,33.333333,47.333333,5,121.190215,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-10,26.666667,33.333333,47.333333,5,30.250742,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-3.333333,26.666667,33.333333,47.333333,5,32.859621,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
3.333333,26.666667,33.333333,47.333333,5,39.84784,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
10,26.666667,33.333333,47.333333,5,61.57273,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-10,30,33.333333,47.333333,5,29.467117,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
-3.333333,30,33.333333,47.333333,5,30.751567,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
3.333333,30,33.333333,47.333333,5,34.081809,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
10,30,33.333333,47.333333,5,43.340589,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration5.png
